WORKORDER_BASE_ID,WORKORDER_LOT_ID,Order Shortage
0101030,1,"A-D1 OP#70 Loss: 56.0%, "
0101030,2,
0101031,1,"B PICKLE OP#90 Loss: 47.1%, "
0101032,1,
0101033,1,
0101035,1,
0101036,1,
0101037,1,
0101038,1,
0101039,1,"S 149 #2 OP#30 Loss: 79.9%, "
0101040,1,"12M-GRP OP#30 Loss: 11.9%, "
0101041,1,
0101042,1,
0101043,1,
0101044,1,
0101045,1,
0101046,1,"S 149 #1 OP#30 Loss: 67.8%, "
0101047,1,
0101048,1,
0101049,1,
0101050,1,
0101051,1,"A-D GRP OP#70 Loss: 35.4%, "
0101054,1,
0101055,1,
0101056,1,
0101057,1,
0101057,2,
0101058,1,
0101059,1,
0101060,1,
0101061,1,
0101062,1,
0101063,1,
0101064,1,
0101065,1,
0101067,1,"A-D1 OP#70 Loss: 97.7%, "
0101068,1,
0101069,1,"F-MILL #1 OP#60 Loss: 11.2%, F-CLN OP#100 Loss: 31.5%, "
0101071,1,
0101072,1,
0101073,1,
0101074,1,
0101075,1,
0101076,1,
0101077,1,
0101078,1,
0101080,1,
0101080,2,
0101081,1,
0101083,1,
0101084,1,
0101085,1,
0101086,1,
0101088,1,
0101096,1,
0101098,1,
0101099,1,
0101103,1,
0101104,1,
0101105,1,
0101106,1,
0101107,1,
0101108,1,
0101109,1,
0101110,1,
0101111,1,
0101112,1,
0101112,2,
0101113,1,
0101114,1,
0101115,1,
0101116,1,
0101117,1,
0101118,1,
0101119,1,
0101120,1,
0101121,1,
0101121,R,"MU RESPOOL OP#60 Loss: 71.6%, MU PACKING OP#70 Loss: 71.6%, "
0101122,1,
0101123,1,
0101125,1,
0101127,1,
0101129,1,
0101130,1,
0101131,1,
0101132,1,
0101133,1,
0101134,1,
0101135,1,
0101136,1,
0101137,1,"S 149 GRP OP#45 Loss: 33.8%, "
0101138,1,
0101139,1,
0101140,1,"S 149 GRP OP#30 Loss: 10.6%, S 189 OP#70 Loss: 20.9%, "
0101143,1,
0101145,1,
0101146,1,
0101146,2,
0101147,1,
0101149,1,
0101150,1,
0101151,1,
0101152,1,"S 149 #1 OP#120 Loss: 51.2%, "
0101153,1,
0101154,1,
0101155,1,
0101156,1,
0101157,1,
0101158,1,"12M-1 OP#80 Loss: 25.6%, "
0101159,1,
0101161,1,
0101162,1,
0101163,1,
0101164,1,
0101165,1,
0101166,1,
0101167,1,
0101168,1,"S 149 #1 OP#30 Loss: 75.5%, "
0101169,1,
0101170,1,
0101171,1,
0101173,1,
0101174,1,
0101175,1,
0101176,1,
0101178,1,
0101179,1,"A-D1 OP#70 Loss: 33.4%, "
0101180,1,
0101181,1,
0101182,1,
0101183,1,
0101184,1,
0101185,1,"A-D1 OP#70 Loss: 31.8%, "
0101186,1,"S 149 #1 OP#30 Loss: 76.9%, "
0101187,1,
0101188,1,
0101190,1,
0101191,1,
0101192,1,"S 149 #2 OP#20 Loss: 25.6%, A-D GRP OP#90 Loss: 27.5%, "
0101193,1,"S 149 #2 OP#20 Loss: 46.5%, "
0101194,1,"CLN-L OP#22 Loss: 66.1%, S 149 #1 OP#25 Loss: 37.9%, 12M-2 OP#30 Loss: 25.4%, A-D3 OP#90 Loss: 17.3%, "
0101196,1,
0101197,1,"S 189 OP#80 Loss: 11.0%, "
0101198,1,"A-D GRP OP#60 Loss: 29.3%, S 189 OP#80 Loss: 32.1%, "
0101199,1,
0101200,1,"S 149 #1 OP#100 Loss: 18.7%, "
0101201,1,
0101202,1,
0101203,1,
0101204,1,
0101205,1,
0101206,1,
0101207,1,
0101208,1,
0101209,1,"F-CLN OP#100 Loss: 34.3%, F-SLIT OP#110 Loss: 33.9%, "
0101210,1,"F-SLIT OP#110 Loss: 24.4%, "
0101211,1,"F-MILL #1 OP#100 Loss: 14.3%, F-CLN OP#105 Loss: 10.4%, "
0101212,1,
0101213,1,"CLN-L OP#30 Loss: 10.3%, B PICKLE OP#80 Loss: 13.5%, "
0101214,1,
0101215,1,
0101216,1,
0101217,S,
0101218,1,
0101219,1,
0101220,1,
0101221,1,
0101222,1,
0101223,1,"F-MILL #1 OP#60 Loss: 48.2%, F-MILL GRP OP#110 Loss: 11.3%, "
0101224,1,
0101224,2,
0101225,1,
0101226,1,
0101227,1,
0101229,1,
0101230,1,
0101231,1,
0101232,1,
0101233,1,
0101234,1,"F WRAP OP#160 Loss: 70.5%, "
0101236,1,"F WRAP OP#160 Loss: 26.4%, "
0101238,1,
0101239,1,
0101240,1,
0101241,S,
0101242,1,
0101243,1,
0101245,1,"A-D GRP OP#30 Loss: 15.4%, F-BLK OP#40 Loss: 13.6%, F-MILL #1 OP#50 Loss: 27.1%, F-CLN OP#60 Loss: 19.7%, F-SLIT OP#70 Loss: 18.6%, A-LIND OP#90 Loss: 22.7%, F-SLIT OP#100 Loss: 19.2%, F-MILL #1 OP#110 Loss: 49.4%, F-CLN OP#120 Loss: 48.5%, "
0101246,1,
0101246,R,"12M-GRP OP#20 Loss: 34.8%, "
0101247,1,
0101248,1,
0101249,1,
0101250,1,
0101251,1,
0101252,1,
0101253,1,"CLN-L OP#40 Loss: 54.9%, "
0101255,1,"F-MILL #1 OP#100 Loss: 11.3%, "
0101256,1,"S 76 OP#50 Loss: 31.2%, "
0101257,1,
0101258,1,
0101259,1,"S 149 #1 OP#70 Loss: 14.4%, "
0101259,2,
0101260,1,
0101261,1,
0101262,1,
0101263,1,
0101264,1,"F WRAP OP#160 Loss: 18.3%, "
0101265,1,
0101266,1,
0101267,1,
0101268,1,
0101269,1,
0101270,1,
0101271,1,
0101273,1,
0101274,1,
0101275,1,
0101275,2R,
0101275,R,
0101276,1,
0101277,1,
0101278,1,"F-MILL GRP OP#20 Loss: 12.6%, "
0101279,1,
0101280,1,"F-MILL #1 OP#30 Loss: 11.5%, "
0101281,1,
0101282,1,
0101283,1,
0101285,1,
0101288,1,
0101289,1,"S 149 GRP OP#15 Loss: 50.1%, "
0101290,1,
0101291,S,
0101292,S,
0101293,1,
0101294,1,
0101295,1,
0101296,1,
0101297,1,
0101298,1,
0101299,1,
0101300,1,"12M-2 OP#40 Loss: 17.3%, CLN-L OP#50 Loss: 13.8%, F-MILL #1 OP#100 Loss: 18.5%, "
0101301,1,
0101302,1,
0101303,1,"12M-2 OP#20 Loss: 10.2%, F-MILL GRP OP#250 Loss: 12.0%, "
0101304,S,
0101305,1,
0101306,1,
0101308,S,
0101309,1,"F-MILL #1 OP#100 Loss: 13.9%, F-CLN OP#140 Loss: 17.7%, "
0101310,1,
0101311,1,"A-D2 OP#60 Loss: 70.3%, "
0101312,1,
0101313,S,
0101315,1,
0101318,1,
0101319,1,
0101320,1,
0101322,1,
0101323,1,
0101324,1,
0101326,1,"S 149 #1 OP#30 Loss: 26.5%, "
0101327,1,
0101328,1,
0101329,1,
0101330,1,
0101331,1,
0101332,1,
0101334,1,"S 76 OP#80 Loss: 48.5%, "
0101335,1,
0101336,1,
0101337,1,"F-CLN OP#110 Loss: 72.1%, "
0101338,1,"B PICKLE OP#80 Loss: 27.4%, F-CLN OP#110 Loss: 14.3%, "
0101340,1,"F-MILL GRP OP#130 Loss: 11.4%, "
0101341,1,
0101342,1,
0101343,1,
0101346,1,
0101349,1,"12M-2 OP#70 Loss: 11.2%, A-D3 OP#110 Loss: 60.7%, "
0101350,1,
0101352,1,
0101353,1,
0101354,1,
0101355,1,
0101356,1,
0101357,1,
0101358,0,
0101359,1,
0101360,S,
0101361,1,
0101362,1,
0101364,1,"A-D1 OP#60 Loss: 22.9%, "
0101365,1,
0101366,1,
0101367,S,
0101368,1,"12M-GRP OP#20 Loss: 11.2%, 12M-GRP OP#90 Loss: 27.8%, "
0101369,1,
0101370,1,
0101371,S,
0101373,S,
0101374,1,
0101375,1,
0101375,2R,
0101375,R,
0101376,1,
0101378,1,
0101379,1,
0101380,1,
0101381,1,
0101385,1,"A-D3 OP#120 Loss: 28.2%, "
0101386,R,
0101387,1,
0101388,1,
0101393,1,
0101394,1,
0101395,1,
0101396,1,
0101397,1,
0101398,1,
0101400,1,"12M-1 OP#20 Loss: 13.7%, 12M-GRP OP#80 Loss: 13.4%, "
0101401,1,"12M-GRP OP#20 Loss: 10.4%, "
0101402,1,
0101403,1,
0101404,1,
0101405,1,
0101406,1,
0101408,1,"F-MILL GRP OP#130 Loss: 10.3%, "
0101409,1,"F-CLN OP#140 Loss: 47.4%, F WRAP OP#160 Loss: 26.7%, "
0101410,1,"A-D GRP OP#60 Loss: 64.7%, F-MILL GRP OP#130 Loss: 14.5%, F WRAP OP#160 Loss: 70.6%, "
0101411,1,"F-CLN OP#110 Loss: 60.0%, F-MILL GRP OP#130 Loss: 16.2%, "
0101412,1,
0101413,1,
0101414,1,
0101415,1,
0101416,1,
0101417,1,
0101418,1,
0101419,1,
0101421,1,"A-D GRP OP#90 Loss: 16.5%, "
0101422,1,
0101423,1,
0101424,1,
0101425,1,
0101426,1,
0101428,1,
0101429,1,
0101430,1,
0101431,1,
0101432,1,
0101433,1,
0101435,1,
0101436,1,
0101438,1,"12M-GRP OP#20 Loss: 10.6%, "
0101439,1,
0101440,1,
0101441,1,
0101442,1,
0101443,1,
0101444,1,"S 149 #1 OP#30 Loss: 11.0%, "
0101445,1,
0101446,1,
0101447,1,
0101448,1,
0101449,1,
0101451,1,
0101453,1,
0101454,1,
0101456,1,
0101457,1,
0101458,1,
0101459,1,
0101460,1,
0101461,1,
0101462,1,
0101463,1,"F-MILL GRP OP#20 Loss: 33.3%, "
0101464,1,
0101465,1,
0101468,1,
0101469,1,
0101470,1,"A-D2 OP#40 Loss: 54.0%, S 149 GRP OP#90 Loss: 18.5%, S 189 OP#20 Loss: 59.8%, CLN-L OP#40 Loss: 54.6%, S 149 #2 OP#50 Loss: 55.5%, "
0101471,1,
0101472,1,
0101473,1,
0101474,1,
0101475,1,
0101479,1,
0101479,2R,
0101480,1,"F-CLN OP#130 Loss: 11.0%, "
0101481,1,
0101482,1,"F WRAP OP#160 Loss: 30.9%, "
0101483,1,"F WRAP OP#160 Loss: 59.2%, "
0101483,2,"F-MILL GRP OP#130 Loss: 19.0%, "
0101484,1,"F-CLN OP#140 Loss: 11.3%, "
0101485,1,
0101486,1,
0101487,1,
0101488,1,
0101489,1,
0101491,1,
0101492,1,"S 149 GRP OP#30 Loss: 72.0%, "
0101493,1,
0101494,1,"A-D2 OP#40 Loss: 89.0%, "
0101495,1,
0101496,1,
0101497,1,"S 189 OP#100 Loss: 67.2%, "
0101498,1,
0101499,1,
0101500,1,
0101501,1,
0101503,1,
0101504,1,
0101504,2,"A-D2 OP#40 Loss: 26.4%, "
0101505,1,
0101506,1,
0101507,1,
0101508,1,"A-D GRP OP#110 Loss: 36.9%, B PICKLE OP#130 Loss: 39.9%, F-CLN OP#190 Loss: 16.2%, "
0101509,1,
0101510,1,
0101512,1,
0101513,1,"F-BLK OP#20 Loss: 29.6%, F-MILL GRP OP#30 Loss: 27.4%, "
0101514,1,
0101515,1,
0101516,1,
0101517,1,
0101523,1,
0101524,1,
0101525,1,
0101526,1,
0101527,1,
0101528,1,
0101529,1,
0101530,1,
0101531,1,
0101531,R,
0101532,1,
0101533,1,
0101533,2,
0101534,1,
0101536,1,
0101537,1,
0101538,1,
0101539,1,
0101540,1,
0101541,1,
0101542,1,
0101543,1,
0101544,1,
0101545,1,
0101547,1,
0101548,1,"12M-2 OP#20 Loss: 17.9%, "
0101549,1,
0101550,1,
0101552,1,"MU AZCO CUT T L OP#140 Loss: 98.8%, "
0101553,1,
0101554,1,
0101555,1,
0101556,1,
0101558,1,
0101559,1,
0101560,1,
0101561,1,
0101562,1,
0101563,1,
0101564,1,"A-D1 OP#70 Loss: 10.8%, "
0101565,1,"S 149 #1 OP#30 Loss: 10.1%, "
0101565,2,
0101566,1,
0101567,1,
0101568,1,
0101568,2,
0101569,1,
0101570,1,
0101571,1,
0101573,1,
0101574,1,
0101575,1,"12M-2 OP#20 Loss: 36.9%, A-D GRP OP#60 Loss: 24.6%, "
0101577,1,
0101578,1,
0101579,1,
0101582,1,"B DEBURRING OP#100 Loss: 61.3%, "
0101583,1,
0101584,1,
0101585,1,
0101585,R,
0101586,1,
0101587,1,
0101588,1,
0101589,1,"S 149 #2 OP#20 Loss: 16.9%, 12M-2 OP#30 Loss: 11.9%, CLN-L OP#50 Loss: 10.6%, A-D GRP OP#60 Loss: 55.4%, A-D GRP OP#90 Loss: 82.6%, S 76 OP#130 Loss: 12.2%, "
0101590,1,"S 149 #2 OP#20 Loss: 47.3%, "
0101591,1,
0101592,1,"S 149 #2 OP#20 Loss: 49.6%, A-D GRP OP#90 Loss: 33.3%, "
0101593,1,"S 149 #2 OP#20 Loss: 51.8%, "
0101594,1,
0101595,1,
0101596,1,
0101597,1,
0101598,1,
0101599,1,
0101601,1,
0101602,1,
0101603,1,
0101604,1,"A-D GRP OP#60 Loss: 28.4%, 12M-1 OP#70 Loss: 36.7%, CLN-L OP#80 Loss: 33.1%, S 149 GRP OP#90 Loss: 26.2%, A-D GRP OP#110 Loss: 26.5%, B HEAT TREAT OP#130 Loss: 24.5%, 12M-1 OP#160 Loss: 26.2%, "
0101605,1,
0101606,1,"A-D GRP OP#60 Loss: 17.1%, "
0101607,1,
0101608,1,
0101609,1,
0101610,S,
0101611,1,"A-D1 OP#70 Loss: 26.5%, "
0101612,S,
0101613,1,
0101614,1,
0101615,S,
0101616,S,
0101617,1,
0101618,1,
0101619,1,
0101621,1,
0101622,1,
0101623,1,
0101624,1,
0101625,1,
0101626,1,"12M-1 OP#80 Loss: 12.7%, "
0101628,1,
0101629,1,
0101630,1,
0101631,1,
0101632,1,
0101633,1,
0101634,1,
0101635,1,
0101636,1,
0101638,1,
0101639,1,
0101640,1,
0101641,1,
0101642,1,
0101643,1,
0101644,S,
0101645,1,
0101647,1,
0101648,1,
0101648,R,
0101649,1,
0101649,2,
0101650,1,
0101651,1,
0101652,1,
0101653,1,"S 149 GRP OP#35 Loss: 56.3%, "
0101654,1,
0101655,1,"12M-2 OP#20 Loss: 10.9%, "
0101656,1,
0101657,1,
0101658,1,
0101659,1,
0101660,1,
0101661,1,
0101662,1,
0101663,1,
0101663,2,
0101664,1,
0101665,1,
0101666,1,
0101667,1,
0101668,1,
0101669,1,
0101670,1,
0101671,1,
0101672,1,
0101673,1,
0101674,1,
0101674,R,"F-MILL GRP OP#110 Loss: 49.2%, F-CLN OP#120 Loss: 23.9%, F-SLIT OP#150 Loss: 19.4%, "
0101675,1,
0101676,1,
0101677,1,
0101679,1,
0101679,2,
0101680,1,
0101680,2,
0101681,1,
0101682,1,"12M-1 OP#60 Loss: 84.3%, B PICKLE OP#110 Loss: 14.3%, "
0101683,1,
0101684,1,
0101686,1,"CLN-L OP#70 Loss: 76.4%, "
0101687,1,
0101688,1,
0101689,1,
0101690,1,
0101691,1,
0101692,1,
0101693,1,
0101694,1,
0101695,1,
0101696,1,
0101697,1,
0101698,1,
0101699,1,
0101700,1,
0101701,1,
0101702,1,
0101703,1,
0101703,2,
0101704,1,
0101706,1,
0101707,1,
0101708,1,
0101709,1,"S 149 #1 OP#90 Loss: 23.9%, "
0101710,1,
0101711,1,"F-MILL #1 OP#100 Loss: 12.7%, F-MILL GRP OP#120 Loss: 38.8%, "
0101712,1,
0101713,1,
0101714,1,"S 149 GRP OP#70 Loss: 45.7%, "
0101715,1,
0101722,1,
0101723,1,
0101724,1,
0101725,1,
0101726,1,"F-CLN OP#140 Loss: 22.8%, "
0101726,2,"F WRAP OP#160 Loss: 35.1%, "
0101728,1,
0101729,1,
0101730,1,
0101731,1,
0101732,1,
0101734,1,
0101734,R,"12M-1 OP#30 Loss: 14.8%, S 189 OP#130 Loss: 13.0%, "
0101735,1,
0101736,1,
0101736,2,
0101737,1,
0101738,1,
0101739,1,
0101740,1,
0101741,1,
0101742,1,
0101742,2,
0101743,1,
0101744,1,
0101746,1,"F-MILL #1 OP#100 Loss: 26.5%, F-CLN OP#110 Loss: 22.0%, F-SLIT OP#120 Loss: 20.3%, F-MILL GRP OP#130 Loss: 35.2%, "
0101747,1,"F-MILL #1 OP#30 Loss: 17.7%, F-CLN OP#40 Loss: 19.4%, F-SLIT OP#50 Loss: 18.5%, F-MILL GRP OP#60 Loss: 25.7%, "
0101749,1,"12M-1 OP#20 Loss: 16.2%, S 189 OP#110 Loss: 12.3%, "
0101750,1,
0101751,1,"F-SLIT OP#120 Loss: 68.0%, F-MILL GRP OP#130 Loss: 14.6%, "
0101752,1,"F-MILL GRP OP#30 Loss: 25.6%, "
0101753,1,
0101754,1,
0101756,1,
0101757,1,
0101758,1,
0101759,1,
0101760,1,
0101761,1,
0101762,1,
0101763,1,
0101764,1,
0101765,1,
0101766,1,
0101767,1,
0101768,1,
0101769,1,
0101770,1,
0101771,1,
0101772,1,
0101773,1,
0101775,1,"A-D1 OP#70 Loss: 43.2%, "
0101776,1,
0101777,1,
0101779,1,
0101780,1,
0101781,1,
0101783,1,
0101784,1,
0101785,1,
0101786,1,
0101787,1,
0101788,1,
0101789,S,
0101790,S,
0101791,1,
0101792,1,
0101793,1,"S 149 GRP OP#130 Loss: 34.3%, "
0101794,1,
0101795,1,
0101796,1,
0101796,2,"S 149 GRP OP#70 Loss: 33.3%, CLN-L OP#75 Loss: 33.5%, A-D3 OP#110 Loss: 12.8%, "
0101797,1,
0101799,1,
0101800,S,
0101801,1,
0101802,1,
0101803,1,
0101804,1,"CLN-L OP#132 Loss: 64.9%, S 149 GRP OP#134 Loss: 64.8%, A-D GRP OP#190 Loss: 13.5%, "
0101805,1,
0101806,1,
0101807,1,
0101808,1,
0101809,1,
0101810,1,
0101811,1,
0101811,2,
0101813,1,"B PICKLE OP#90 Loss: 21.5%, "
0101814,1,
0101815,1,
0101816,1,
0101817,1,
0101818,1,
0101819,1,
0101820,1,
0101823,1,
0101824,1,
0101825,1,
0101826,1,
0101827,1,
0101828,1,
0101829,1,
0101830,1,"S 149 #1 OP#45 Loss: 49.5%, "
0101831,1,
0101833,1,
0101834,1,"B PICKLE OP#90 Loss: 43.9%, "
0101835,1,
0101836,1,
0101837,1,
0101838,1,
0101839,1,
0101840,1,
0101841,1,
0101842,1,"A-LIND OP#30 Loss: 15.4%, "
0101843,1,
0101844,S,
0101845,1,"A-D2 OP#40 Loss: 16.2%, "
0101846,1,
0101847,1,
0101848,1,
0101849,1,
0101850,1,
0101851,1,
0101854,1,
0101855,1,
0101856,1,
0101857,1,
0101859,1,
0101860,1,
0101861,1,
0101862,1,
0101863,1,
0101864,1,
0101865,1,
0101866,1,
0101867,1,
0101868,1,
0101869,1,
0101870,1,
0101874,1,
0101880,1,
0101884,1,
0101885,1,
0101887,1,
0101888,1,
0101889,1,
0101890,1,
0101891,1,
0101892,1,
0101892,2,
0101893,1,
0101894,1,
0101895,1,
0101896,1,
0101897,1,
0101898,1,
0101902,1,
0101903,1,
0101904,1,
0101904,2,
0101905,1,"CLN-L OP#40 Loss: 43.4%, A-D1 OP#70 Loss: 42.7%, "
0101906,1,
0101906,2,
0101907,S,
0101908,1,
0101909,1,
0101910,1,
0101911,1,
0101912,1,
0101913,1,
0101914,1,"12M-2 OP#20 Loss: 32.4%, "
0101915,1,
0101916,1,
0101918,1,
0101919,1,
0101920,1,
0101922,Z,
0101923,Z,
0101924,Z,
0101925,Z,
0101926,1,
0101927,1,
0101928,1,
0101929,1,
0101930,1,
0101931,1,
0101932,1,
0101933,1,
0101934,1,
0101935,1,"B PICKLE OP#70 Loss: 33.5%, "
0101936,1,
0101937,1,
0101938,1,
0101939,1,
0101941,1,
0101942,1,
0101943,1,
0101944,1,
0101944,R,
0101945,1,
0101945,2,"B PICKLE OP#70 Loss: 45.4%, "
0101945,3,"12M-2 OP#80 Loss: 35.1%, "
0101946,1,
0101947,1,
0101949,1,"12M-2 OP#20 Loss: 24.4%, "
0101950,1,
0101952,1,
0101953,S,
0101954,1,"F-CLN OP#140 Loss: 41.3%, "
0101955,1,
0101956,1,
0101957,1,
0101958,1,
0101959,1,
0101960,1,"12M-GRP OP#40 Loss: 11.7%, F-MILL GRP OP#160 Loss: 13.9%, "
0101961,1,
0101962,1,
0101963,1,
0101964,1,
0101965,1,
0101966,1,
0101966,R,"B PICKLE OP#20 Loss: 27.7%, 12M-2 OP#30 Loss: 17.3%, CLN-L OP#40 Loss: 11.8%, S 76 OP#50 Loss: 11.2%, A-D1 OP#70 Loss: 10.3%, F-BLK OP#80 Loss: 13.1%, F-MILL #1 OP#90 Loss: 13.5%, F-MILL GRP OP#120 Loss: 15.4%, "
0101967,1,
0101968,1,"F-MILL #1 OP#100 Loss: 11.9%, F-CLN OP#130 Loss: 12.8%, "
0101968,2R,"F-BLK OP#90 Loss: 13.9%, F-MILL GRP OP#120 Loss: 15.9%, "
0101968,R,
0101969,1,
0101970,1,
0101971,1,
0101972,1,
0101973,1,
0101974,1,
0101975,1,"F-SLIT OP#110 Loss: 51.1%, F-MILL #2 OP#120 Loss: 15.4%, "
0101976,1,
0101976,R,
0101977,1,
0101978,1,"CLN-L OP#40 Loss: 22.9%, "
0101980,1,
0101981,1,
0101982,1,
0101984,1,
0101985,1,
0101986,1,
0101987,1,
0101988,1,
0101989,1,
0101990,1,
0101991,Z,
0101992,Z,
0101993,Z,
0101994,Z,
0101995,Z,
0101996,Z,"A-D2 OP#70 Loss: 40.5%, "
0101997,Z,
0101998,1,
0101999,1,"B PICKLE OP#120 Loss: 21.1%, "
0102000,1,
0102001,1,
0102002,1,
0102003,1,
0102004,1,
0102005,1,
0102006,1,
0102006,2,
0102007,1,
0102008,1,
0102009,1,"A-D GRP OP#60 Loss: 47.6%, "
0102010,S,
0102011,1,
0102013,1,
0102014,1,"14M OP#20 Loss: 50.8%, "
0102015,1,
0102016,1,
0102017,1,"A-D1 OP#70 Loss: 73.2%, "
0102018,1,
0102019,1,
0102020,1,
0102021,1,
0102022,1,"F-CLN OP#91 Loss: 71.7%, F-SLIT OP#92 Loss: 73.1%, F-MILL #1 OP#100 Loss: 17.0%, F-CLN OP#105 Loss: 19.0%, F-SLIT OP#110 Loss: 15.0%, F-CLN OP#130 Loss: 39.3%, "
0102023,1,"F-SLIT OP#110 Loss: 84.8%, "
0102024,1,"F-CLN OP#130 Loss: 22.1%, "
0102025,1,
0102026,1,
0102027,1,"BB OP#100 Loss: 48.1%, "
0102028,1,
0102029,1,
0102031,1,
0102031,R,
0102032,1,"S 149 #1 OP#30 Loss: 14.0%, "
0102033,1,
0102034,1,
0102035,1,"S 149 #1 OP#30 Loss: 14.7%, "
0102036,1,"A-D GRP OP#80 Loss: 60.4%, S 149 #1 OP#130 Loss: 77.3%, "
0102037,1,"12M-2 OP#20 Loss: 12.1%, 12M-GRP OP#100 Loss: 10.8%, "
0102038,1,
0102039,1,
0102040,1,
0102042,1,
0102043,1,
0102044,1,
0102045,1,"A-D2 OP#30 Loss: 52.1%, "
0102046,1,
0102047,1,
0102048,1,
0102049,1,
0102050,1,
0102051,1,
0102052,1,
0102053,S,
0102054,1,
0102055,1,
0102056,1,
0102057,1,
0102057,2,
0102058,1,
0102059,1,
0102060,1,
0102061,1,
0102062,1,
0102063,1,
0102064,1,
0102065,1,
0102067,1,
0102068,R,
0102069,1,
0102070,1,
0102071,1,"12M-1 OP#20 Loss: 25.6%, CLN-L OP#40 Loss: 19.6%, "
0102072,1,"12M-1 OP#20 Loss: 12.9%, CLN-L OP#40 Loss: 10.5%, "
0102073,1,"12M-1 OP#20 Loss: 14.0%, CLN-L OP#40 Loss: 18.2%, "
0102074,1,"12M-2 OP#20 Loss: 15.4%, CLN-L OP#40 Loss: 11.9%, "
0102075,1,"12M-2 OP#20 Loss: 42.6%, CLN-L OP#40 Loss: 15.4%, "
0102076,1,"12M-2 OP#20 Loss: 56.2%, CLN-L OP#40 Loss: 11.0%, "
0102077,1,"12M-2 OP#20 Loss: 44.6%, CLN-L OP#40 Loss: 33.8%, "
0102078,1,"S 76 OP#15 Loss: 11.8%, 12M-2 OP#20 Loss: 22.6%, CLN-L OP#40 Loss: 31.5%, "
0102079,1,"12M-2 OP#20 Loss: 31.7%, CLN-L OP#40 Loss: 44.7%, "
0102080,1,"12M-2 OP#20 Loss: 35.9%, CLN-L OP#40 Loss: 42.1%, "
0102081,1,"12M-2 OP#20 Loss: 29.0%, "
0102082,1,"12M-2 OP#20 Loss: 33.3%, CLN-L OP#40 Loss: 26.9%, "
0102083,1,"12M-2 OP#20 Loss: 36.8%, CLN-L OP#40 Loss: 27.3%, "
0102084,1,"12M-2 OP#20 Loss: 20.6%, CLN-L OP#40 Loss: 12.4%, "
0102085,1,"S 76 OP#15 Loss: 12.6%, 12M-2 OP#20 Loss: 35.6%, CLN-L OP#40 Loss: 29.5%, "
0102087,1,"12M-1 OP#20 Loss: 17.1%, CLN-L OP#40 Loss: 23.8%, "
0102088,1,
0102089,1,
0102090,1,
0102091,1,
0102092,1,
0102093,1,
0102094,1,
0102096,1,
0102097,1,
0102098,1,
0102099,1,
0102100,1,
0102101,1,
0102102,1,
0102103,1,
0102104,1,
0102105,1,
0102106,1,
0102107,1,
0102108,1,
0102109,1,
0102109,R,
0102110,1,
0102111,1,
0102112,1,
0102115,1,"12M-2 OP#20 Loss: 12.5%, CLN-L OP#30 Loss: 15.8%, "
0102116,1,
0102117,S,
0102118,1,
0102119,1,
0102120,1,
0102121,1,
0102122,1,
0102123,1,
0102124,1,
0102125,1,"S 149 #1 OP#90 Loss: 10.4%, "
0102126,1,
0102128,1,"12M-GRP OP#20 Loss: 10.8%, "
0102129,1,"A-D GRP OP#130 Loss: 59.2%, B PICKLE OP#150 Loss: 86.9%, "
0102129,R,
0102130,1,
0102131,1,
0102132,1,
0102134,1,
0102135,1,
0102136,1,
0102137,1,
0102139,1,
0102140,1,
0102141,1,
0102143,1,
0102144,1,
0102145,1,
0102146,1,
0102147,1,
0102148,1,
0102149,1,
0102150,1,"S 149 #2 OP#30 Loss: 49.2%, "
0102151,1,
0102152,1,
0102153,1,
0102154,1,
0102155,1,
0102156,1,
0102157,1,
0102158,1,
0102159,1,
0102160,1,"S 76 OP#40 Loss: 24.9%, "
0102161,1,
0102163,1,
0102170,1,"S 149 GRP OP#40 Loss: 27.8%, "
0102171,1,"A-D1 OP#110 Loss: 64.4%, 12M-2 OP#210 Loss: 75.3%, "
0102172,1,
0102173,1,
0102174,1,
0102176,1,"A-D2 OP#70 Loss: 81.4%, "
0102177,1,
0102177,R,
0102178,1,
0102179,1,
0102180,1,
0102181,1,"S 76 OP#100 Loss: 56.9%, "
0102182,1,
0102183,1,
0102184,1,
0102185,1,
0102187,1,
0102188,1,
0102189,1,
0102190,1,
0102191,1,
0102191,2,
0200001,1,
0200002,1,
0200003,S,
0200004,1,
0200005,1,
0200006,1,
0200007,1,
0200008,1,"14M OP#40 Loss: 16.4%, "
0200009,1,
0200010,1,
0200011,1,
0200012,1,
0200013,1,
0200014,1,
0200015,1,"A-D2 OP#50 Loss: 43.8%, A-D2 OP#110 Loss: 33.5%, "
0200016,1,
0200017,1,
0200018,1,
0200019,1,
0200020,1,
0200021,1,
0200021,2,
0200022,1,"B PICKLE OP#12 Loss: 12.4%, "
0200023,1,
0200024,1,
0200025,1,
0200026,1,"A-D2 OP#40 Loss: 70.2%, "
0200027,1,
0200028,1,
0200028,2,
0200028,3,
0200029,1,
0200030,1,
0200031,1,
0200032,1,
0200034,1,
0200035,1,
0200036,1,
0200037,1,"14M OP#20 Loss: 38.6%, "
0200038,1,"A-D GRP OP#16 Loss: 27.2%, "
0200039,1,"F-CLN OP#160 Loss: 18.7%, "
0200040,1,"F WRAP OP#210 Loss: 15.8%, "
0200041,1,"F-CLN OP#130 Loss: 12.9%, "
0200042,1,"F-MILL GRP OP#120 Loss: 72.5%, "
